level,year,name,county,units,value
3_towns,2017,Colebrook,Litchfield County,1 unit,0
3_towns,2017,Colebrook,Litchfield County,2 to 4 units,0
3_towns,2017,Colebrook,Litchfield County,5+ units,0
3_towns,2017,Columbia,Tolland County,1 unit,3
3_towns,2017,Columbia,Tolland County,2 to 4 units,0
3_towns,2017,Columbia,Tolland County,5+ units,0
3_towns,2017,Cornwall,Litchfield County,1 unit,1
3_towns,2017,Cornwall,Litchfield County,2 to 4 units,0
3_towns,2017,Cornwall,Litchfield County,5+ units,0
3_towns,2017,Coventry,Tolland County,1 unit,27
3_towns,2017,Coventry,Tolland County,2 to 4 units,0
3_towns,2017,Coventry,Tolland County,5+ units,0
3_towns,2017,Cromwell,Middlesex County,1 unit,14
3_towns,2017,Cromwell,Middlesex County,2 to 4 units,0
3_towns,2017,Cromwell,Middlesex County,5+ units,0
3_towns,2017,Danbury,Fairfield County,1 unit,120
3_towns,2017,Danbury,Fairfield County,2 to 4 units,15
3_towns,2017,Danbury,Fairfield County,5+ units,20
3_towns,2017,Darien,Fairfield County,1 unit,35
3_towns,2017,Darien,Fairfield County,2 to 4 units,0
3_towns,2017,Darien,Fairfield County,5+ units,0
3_towns,2017,Deep River,Middlesex County,1 unit,2
3_towns,2017,Deep River,Middlesex County,2 to 4 units,0
3_towns,2017,Deep River,Middlesex County,5+ units,0
3_towns,2017,Derby,New Haven County,1 unit,5
3_towns,2017,Derby,New Haven County,2 to 4 units,0
3_towns,2017,Derby,New Haven County,5+ units,0
3_towns,2017,Durham,Middlesex County,1 unit,4
3_towns,2017,Durham,Middlesex County,2 to 4 units,0
3_towns,2017,Durham,Middlesex County,5+ units,0
3_towns,2017,East Granby,Hartford County,1 unit,3
3_towns,2017,East Granby,Hartford County,2 to 4 units,0
3_towns,2017,East Granby,Hartford County,5+ units,0
3_towns,2017,East Haddam,Middlesex County,1 unit,11
3_towns,2017,East Haddam,Middlesex County,2 to 4 units,0
3_towns,2017,East Haddam,Middlesex County,5+ units,0
3_towns,2017,East Hampton,Middlesex County,1 unit,22
3_towns,2017,East Hampton,Middlesex County,2 to 4 units,0
3_towns,2017,East Hampton,Middlesex County,5+ units,0
3_towns,2017,East Hartford,Hartford County,1 unit,3
3_towns,2017,East Hartford,Hartford County,2 to 4 units,0
3_towns,2017,East Hartford,Hartford County,5+ units,0
3_towns,2017,East Haven,New Haven County,1 unit,2
3_towns,2017,East Haven,New Haven County,2 to 4 units,0
3_towns,2017,East Haven,New Haven County,5+ units,0
3_towns,2017,East Lyme,New London County,1 unit,16
3_towns,2017,East Lyme,New London County,2 to 4 units,0
3_towns,2017,East Lyme,New London County,5+ units,15
3_towns,2017,East Windsor,Hartford County,1 unit,17
3_towns,2017,East Windsor,Hartford County,2 to 4 units,0
3_towns,2017,East Windsor,Hartford County,5+ units,0
3_towns,2017,Eastford,Windham County,1 unit,4
3_towns,2017,Eastford,Windham County,2 to 4 units,0
3_towns,2017,Eastford,Windham County,5+ units,0
3_towns,2017,Easton,Fairfield County,1 unit,7
3_towns,2017,Easton,Fairfield County,2 to 4 units,0
3_towns,2017,Easton,Fairfield County,5+ units,0
3_towns,2017,Ellington,Tolland County,1 unit,42
3_towns,2017,Ellington,Tolland County,2 to 4 units,0
3_towns,2017,Ellington,Tolland County,5+ units,58
3_towns,2017,Enfield,Hartford County,1 unit,7
3_towns,2017,Enfield,Hartford County,2 to 4 units,0
3_towns,2017,Enfield,Hartford County,5+ units,50
3_towns,2017,Essex,Middlesex County,1 unit,14
3_towns,2017,Essex,Middlesex County,2 to 4 units,4
3_towns,2017,Essex,Middlesex County,5+ units,52
3_towns,2017,Fairfield,Fairfield County,1 unit,66
3_towns,2017,Fairfield,Fairfield County,2 to 4 units,16
3_towns,2017,Fairfield,Fairfield County,5+ units,29
3_towns,2017,Farmington,Hartford County,1 unit,11
3_towns,2017,Farmington,Hartford County,2 to 4 units,10
3_towns,2017,Farmington,Hartford County,5+ units,12
3_towns,2017,Franklin,New London County,1 unit,3
3_towns,2017,Franklin,New London County,2 to 4 units,0
3_towns,2017,Franklin,New London County,5+ units,0
3_towns,2017,Glastonbury,Hartford County,1 unit,38
3_towns,2017,Glastonbury,Hartford County,2 to 4 units,0
3_towns,2017,Glastonbury,Hartford County,5+ units,0
3_towns,2017,Goshen,Litchfield County,1 unit,7
3_towns,2017,Goshen,Litchfield County,2 to 4 units,0
3_towns,2017,Goshen,Litchfield County,5+ units,0
3_towns,2017,Granby,Hartford County,1 unit,12
3_towns,2017,Granby,Hartford County,2 to 4 units,0
3_towns,2017,Granby,Hartford County,5+ units,16
3_towns,2017,Greenwich,Fairfield County,1 unit,151
3_towns,2017,Greenwich,Fairfield County,2 to 4 units,0
3_towns,2017,Greenwich,Fairfield County,5+ units,99
3_towns,2017,Griswold,New London County,1 unit,6
3_towns,2017,Griswold,New London County,2 to 4 units,0
3_towns,2017,Griswold,New London County,5+ units,0
3_towns,2017,Groton,New London County,1 unit,14
3_towns,2017,Groton,New London County,2 to 4 units,0
3_towns,2017,Groton,New London County,5+ units,22
3_towns,2017,Guilford,New Haven County,1 unit,23
3_towns,2017,Guilford,New Haven County,2 to 4 units,0
3_towns,2017,Guilford,New Haven County,5+ units,0
3_towns,2017,Haddam,Middlesex County,1 unit,9
3_towns,2017,Haddam,Middlesex County,2 to 4 units,0
3_towns,2017,Haddam,Middlesex County,5+ units,0
3_towns,2017,Hamden,New Haven County,1 unit,5
3_towns,2017,Hamden,New Haven County,2 to 4 units,0
3_towns,2017,Hamden,New Haven County,5+ units,25
3_towns,2017,Hampton,Windham County,1 unit,0
3_towns,2017,Hampton,Windham County,2 to 4 units,0
3_towns,2017,Hampton,Windham County,5+ units,0
3_towns,2017,Hartford,Hartford County,1 unit,5
3_towns,2017,Hartford,Hartford County,2 to 4 units,0
3_towns,2017,Hartford,Hartford County,5+ units,0
3_towns,2017,Hartland,Hartford County,1 unit,7
3_towns,2017,Hartland,Hartford County,2 to 4 units,0
3_towns,2017,Hartland,Hartford County,5+ units,0
3_towns,2017,Harwinton,Litchfield County,1 unit,7
3_towns,2017,Harwinton,Litchfield County,2 to 4 units,0
3_towns,2017,Harwinton,Litchfield County,5+ units,0
3_towns,2017,Hebron,Tolland County,1 unit,16
3_towns,2017,Hebron,Tolland County,2 to 4 units,0
3_towns,2017,Hebron,Tolland County,5+ units,0
3_towns,2017,Kent,Litchfield County,1 unit,3
3_towns,2017,Kent,Litchfield County,2 to 4 units,0
3_towns,2017,Kent,Litchfield County,5+ units,0
3_towns,2017,Killingly,Windham County,1 unit,30
3_towns,2017,Killingly,Windham County,2 to 4 units,0
3_towns,2017,Killingly,Windham County,5+ units,0
3_towns,2017,Killingworth,Middlesex County,1 unit,7
3_towns,2017,Killingworth,Middlesex County,2 to 4 units,0
3_towns,2017,Killingworth,Middlesex County,5+ units,0
3_towns,2017,Lebanon,New London County,1 unit,10
3_towns,2017,Lebanon,New London County,2 to 4 units,0
3_towns,2017,Lebanon,New London County,5+ units,0
3_towns,2017,Ledyard,New London County,1 unit,14
3_towns,2017,Ledyard,New London County,2 to 4 units,2
3_towns,2017,Ledyard,New London County,5+ units,0
3_towns,2017,Lisbon,New London County,1 unit,5
3_towns,2017,Lisbon,New London County,2 to 4 units,0
3_towns,2017,Lisbon,New London County,5+ units,0
3_towns,2017,Litchfield,Litchfield County,1 unit,5
3_towns,2017,Litchfield,Litchfield County,2 to 4 units,0
3_towns,2017,Litchfield,Litchfield County,5+ units,0
3_towns,2017,Lyme,New London County,1 unit,4
3_towns,2017,Lyme,New London County,2 to 4 units,0
3_towns,2017,Lyme,New London County,5+ units,0
3_towns,2017,Madison,New Haven County,1 unit,16
3_towns,2017,Madison,New Haven County,2 to 4 units,0
3_towns,2017,Madison,New Haven County,5+ units,0
3_towns,2017,Manchester,Hartford County,1 unit,15
3_towns,2017,Manchester,Hartford County,2 to 4 units,8
3_towns,2017,Manchester,Hartford County,5+ units,0
3_towns,2017,Mansfield,Tolland County,1 unit,7
3_towns,2017,Mansfield,Tolland County,2 to 4 units,0
3_towns,2017,Mansfield,Tolland County,5+ units,0
3_towns,2017,Marlborough,Hartford County,1 unit,2
3_towns,2017,Marlborough,Hartford County,2 to 4 units,0
3_towns,2017,Marlborough,Hartford County,5+ units,0
3_towns,2017,Meriden,New Haven County,1 unit,6
3_towns,2017,Meriden,New Haven County,2 to 4 units,0
3_towns,2017,Meriden,New Haven County,5+ units,0
3_towns,2017,Middlebury,New Haven County,1 unit,22
3_towns,2017,Middlebury,New Haven County,2 to 4 units,0
3_towns,2017,Middlebury,New Haven County,5+ units,0
3_towns,2017,Middlefield,Middlesex County,1 unit,9
3_towns,2017,Middlefield,Middlesex County,2 to 4 units,0
3_towns,2017,Middlefield,Middlesex County,5+ units,0
3_towns,2017,Middletown,Middlesex County,1 unit,18
3_towns,2017,Middletown,Middlesex County,2 to 4 units,0
3_towns,2017,Middletown,Middlesex County,5+ units,0
3_towns,2017,Milford,New Haven County,1 unit,33
3_towns,2017,Milford,New Haven County,2 to 4 units,0
3_towns,2017,Milford,New Haven County,5+ units,161
3_towns,2017,Monroe,Fairfield County,1 unit,17
3_towns,2017,Monroe,Fairfield County,2 to 4 units,0
3_towns,2017,Monroe,Fairfield County,5+ units,0
3_towns,2017,Montville,New London County,1 unit,10
3_towns,2017,Montville,New London County,2 to 4 units,0
3_towns,2017,Montville,New London County,5+ units,0
3_towns,2017,Morris,Litchfield County,1 unit,1
3_towns,2017,Morris,Litchfield County,2 to 4 units,0
3_towns,2017,Morris,Litchfield County,5+ units,0
3_towns,2017,Naugatuck,New Haven County,1 unit,0
3_towns,2017,Naugatuck,New Haven County,2 to 4 units,0
3_towns,2017,Naugatuck,New Haven County,5+ units,0
3_towns,2017,New Britain,Hartford County,1 unit,7
3_towns,2017,New Britain,Hartford County,2 to 4 units,0
3_towns,2017,New Britain,Hartford County,5+ units,11
3_towns,2017,New Canaan,Fairfield County,1 unit,25
3_towns,2017,New Canaan,Fairfield County,2 to 4 units,0
3_towns,2017,New Canaan,Fairfield County,5+ units,0
3_towns,2017,New Fairfield,Fairfield County,1 unit,6
3_towns,2017,New Fairfield,Fairfield County,2 to 4 units,0
3_towns,2017,New Fairfield,Fairfield County,5+ units,0
3_towns,2017,New Hartford,Litchfield County,1 unit,7
3_towns,2017,New Hartford,Litchfield County,2 to 4 units,0
3_towns,2017,New Hartford,Litchfield County,5+ units,0
3_towns,2017,New Haven,New Haven County,1 unit,6
3_towns,2017,New Haven,New Haven County,2 to 4 units,4
3_towns,2017,New Haven,New Haven County,5+ units,14
3_towns,2017,New London,New London County,1 unit,39
3_towns,2017,New London,New London County,2 to 4 units,0
3_towns,2017,New London,New London County,5+ units,0
3_towns,2017,New Milford,Litchfield County,1 unit,13
3_towns,2017,New Milford,Litchfield County,2 to 4 units,0
3_towns,2017,New Milford,Litchfield County,5+ units,12
3_towns,2017,Newington,Hartford County,1 unit,13
3_towns,2017,Newington,Hartford County,2 to 4 units,0
3_towns,2017,Newington,Hartford County,5+ units,0
3_towns,2017,Newtown,Fairfield County,1 unit,20
3_towns,2017,Newtown,Fairfield County,2 to 4 units,0
3_towns,2017,Newtown,Fairfield County,5+ units,30
3_towns,2017,Norfolk,Litchfield County,1 unit,3
3_towns,2017,Norfolk,Litchfield County,2 to 4 units,3
3_towns,2017,Norfolk,Litchfield County,5+ units,0
3_towns,2017,North Branford,New Haven County,1 unit,13
3_towns,2017,North Branford,New Haven County,2 to 4 units,0
3_towns,2017,North Branford,New Haven County,5+ units,0
3_towns,2017,North Canaan,Litchfield County,1 unit,0
3_towns,2017,North Canaan,Litchfield County,2 to 4 units,0
3_towns,2017,North Canaan,Litchfield County,5+ units,0
3_towns,2017,North Haven,New Haven County,1 unit,28
3_towns,2017,North Haven,New Haven County,2 to 4 units,0
3_towns,2017,North Haven,New Haven County,5+ units,0
3_towns,2017,North Stonington,New London County,1 unit,10
3_towns,2017,North Stonington,New London County,2 to 4 units,0
3_towns,2017,North Stonington,New London County,5+ units,0
3_towns,2017,Norwalk,Fairfield County,1 unit,32
3_towns,2017,Norwalk,Fairfield County,2 to 4 units,10
3_towns,2017,Norwalk,Fairfield County,5+ units,387
3_towns,2017,Norwich,New London County,1 unit,10
3_towns,2017,Norwich,New London County,2 to 4 units,2
3_towns,2017,Norwich,New London County,5+ units,10
3_towns,2017,Old Lyme,New London County,1 unit,4
3_towns,2017,Old Lyme,New London County,2 to 4 units,0
3_towns,2017,Old Lyme,New London County,5+ units,0
3_towns,2017,Old Saybrook,Middlesex County,1 unit,10
3_towns,2017,Old Saybrook,Middlesex County,2 to 4 units,0
3_towns,2017,Old Saybrook,Middlesex County,5+ units,0
3_towns,2017,Orange,New Haven County,1 unit,17
3_towns,2017,Orange,New Haven County,2 to 4 units,0
3_towns,2017,Orange,New Haven County,5+ units,0
3_towns,2017,Oxford,New Haven County,1 unit,104
3_towns,2017,Oxford,New Haven County,2 to 4 units,0
3_towns,2017,Oxford,New Haven County,5+ units,0
3_towns,2017,Plainfield,Windham County,1 unit,11
3_towns,2017,Plainfield,Windham County,2 to 4 units,0
3_towns,2017,Plainfield,Windham County,5+ units,0
3_towns,2017,Plainville,Hartford County,1 unit,11
3_towns,2017,Plainville,Hartford County,2 to 4 units,0
3_towns,2017,Plainville,Hartford County,5+ units,0
3_towns,2017,Plymouth,Litchfield County,1 unit,5
3_towns,2017,Plymouth,Litchfield County,2 to 4 units,0
3_towns,2017,Plymouth,Litchfield County,5+ units,0
3_towns,2017,Pomfret,Windham County,1 unit,8
3_towns,2017,Pomfret,Windham County,2 to 4 units,0
3_towns,2017,Pomfret,Windham County,5+ units,0
3_towns,2017,Portland,Middlesex County,1 unit,7
3_towns,2017,Portland,Middlesex County,2 to 4 units,0
3_towns,2017,Portland,Middlesex County,5+ units,0
3_towns,2017,Preston,New London County,1 unit,8
3_towns,2017,Preston,New London County,2 to 4 units,0
3_towns,2017,Preston,New London County,5+ units,0
3_towns,2017,Prospect,New Haven County,1 unit,17
3_towns,2017,Prospect,New Haven County,2 to 4 units,2
3_towns,2017,Prospect,New Haven County,5+ units,0
3_towns,2017,Putnam,Windham County,1 unit,14
3_towns,2017,Putnam,Windham County,2 to 4 units,0
3_towns,2017,Putnam,Windham County,5+ units,0
3_towns,2017,Redding,Fairfield County,1 unit,1
3_towns,2017,Redding,Fairfield County,2 to 4 units,0
3_towns,2017,Redding,Fairfield County,5+ units,0
3_towns,2017,Ridgefield,Fairfield County,1 unit,11
3_towns,2017,Ridgefield,Fairfield County,2 to 4 units,0
3_towns,2017,Ridgefield,Fairfield County,5+ units,23
3_towns,2017,Rocky Hill,Hartford County,1 unit,10
3_towns,2017,Rocky Hill,Hartford County,2 to 4 units,0
3_towns,2017,Rocky Hill,Hartford County,5+ units,0
3_towns,2017,Roxbury,Litchfield County,1 unit,2
3_towns,2017,Roxbury,Litchfield County,2 to 4 units,0
3_towns,2017,Roxbury,Litchfield County,5+ units,0
3_towns,2017,Salem,New London County,1 unit,9
3_towns,2017,Salem,New London County,2 to 4 units,0
3_towns,2017,Salem,New London County,5+ units,0
3_towns,2017,Salisbury,Litchfield County,1 unit,7
3_towns,2017,Salisbury,Litchfield County,2 to 4 units,0
3_towns,2017,Salisbury,Litchfield County,5+ units,0
3_towns,2017,Scotland,Windham County,1 unit,0
3_towns,2017,Scotland,Windham County,2 to 4 units,0
3_towns,2017,Scotland,Windham County,5+ units,0
3_towns,2017,Seymour,New Haven County,1 unit,8
3_towns,2017,Seymour,New Haven County,2 to 4 units,0
3_towns,2017,Seymour,New Haven County,5+ units,0
3_towns,2017,Sharon,Litchfield County,1 unit,6
3_towns,2017,Sharon,Litchfield County,2 to 4 units,0
3_towns,2017,Sharon,Litchfield County,5+ units,0
3_towns,2017,Shelton,Fairfield County,1 unit,58
3_towns,2017,Shelton,Fairfield County,2 to 4 units,7
3_towns,2017,Shelton,Fairfield County,5+ units,0
3_towns,2017,Sherman,Fairfield County,1 unit,5
3_towns,2017,Sherman,Fairfield County,2 to 4 units,0
3_towns,2017,Sherman,Fairfield County,5+ units,0
3_towns,2017,Simsbury,Hartford County,1 unit,16
3_towns,2017,Simsbury,Hartford County,2 to 4 units,0
3_towns,2017,Simsbury,Hartford County,5+ units,48
3_towns,2017,Somers,Tolland County,1 unit,14
3_towns,2017,Somers,Tolland County,2 to 4 units,0
3_towns,2017,Somers,Tolland County,5+ units,0
3_towns,2017,South Windsor,Hartford County,1 unit,20
3_towns,2017,South Windsor,Hartford County,2 to 4 units,0
3_towns,2017,South Windsor,Hartford County,5+ units,82
3_towns,2017,Southbury,New Haven County,1 unit,12
3_towns,2017,Southbury,New Haven County,2 to 4 units,0
3_towns,2017,Southbury,New Haven County,5+ units,0
3_towns,2017,Southington,Hartford County,1 unit,79
3_towns,2017,Southington,Hartford County,2 to 4 units,0
3_towns,2017,Southington,Hartford County,5+ units,0
3_towns,2017,Sprague,New London County,1 unit,2
3_towns,2017,Sprague,New London County,2 to 4 units,0
3_towns,2017,Sprague,New London County,5+ units,0
3_towns,2017,Stafford,Tolland County,1 unit,9
3_towns,2017,Stafford,Tolland County,2 to 4 units,0
3_towns,2017,Stafford,Tolland County,5+ units,0
3_towns,2017,Stamford,Fairfield County,1 unit,33
3_towns,2017,Stamford,Fairfield County,2 to 4 units,11
3_towns,2017,Stamford,Fairfield County,5+ units,104
3_towns,2017,Sterling,Windham County,1 unit,8
3_towns,2017,Sterling,Windham County,2 to 4 units,0
3_towns,2017,Sterling,Windham County,5+ units,0
3_towns,2017,Stonington,New London County,1 unit,21
3_towns,2017,Stonington,New London County,2 to 4 units,0
3_towns,2017,Stonington,New London County,5+ units,0
3_towns,2017,Stratford,Fairfield County,1 unit,11
3_towns,2017,Stratford,Fairfield County,2 to 4 units,2
3_towns,2017,Stratford,Fairfield County,5+ units,71
3_towns,2017,Suffield,Hartford County,1 unit,30
3_towns,2017,Suffield,Hartford County,2 to 4 units,0
3_towns,2017,Suffield,Hartford County,5+ units,36
3_towns,2017,Thomaston,Litchfield County,1 unit,4
3_towns,2017,Thomaston,Litchfield County,2 to 4 units,2
3_towns,2017,Thomaston,Litchfield County,5+ units,0
3_towns,2017,Thompson,Windham County,1 unit,18
3_towns,2017,Thompson,Windham County,2 to 4 units,0
3_towns,2017,Thompson,Windham County,5+ units,0
3_towns,2017,Tolland,Tolland County,1 unit,13
3_towns,2017,Tolland,Tolland County,2 to 4 units,0
3_towns,2017,Tolland,Tolland County,5+ units,0
3_towns,2017,Torrington,Litchfield County,1 unit,1
3_towns,2017,Torrington,Litchfield County,2 to 4 units,0
3_towns,2017,Torrington,Litchfield County,5+ units,0
3_towns,2017,Trumbull,Fairfield County,1 unit,6
3_towns,2017,Trumbull,Fairfield County,2 to 4 units,0
3_towns,2017,Trumbull,Fairfield County,5+ units,0
3_towns,2017,Union,Tolland County,1 unit,3
3_towns,2017,Union,Tolland County,2 to 4 units,0
3_towns,2017,Union,Tolland County,5+ units,0
3_towns,2017,Vernon,Tolland County,1 unit,13
3_towns,2017,Vernon,Tolland County,2 to 4 units,9
3_towns,2017,Vernon,Tolland County,5+ units,90
3_towns,2017,Voluntown,New London County,1 unit,1
3_towns,2017,Voluntown,New London County,2 to 4 units,0
3_towns,2017,Voluntown,New London County,5+ units,0
3_towns,2017,Wallingford,New Haven County,1 unit,24
3_towns,2017,Wallingford,New Haven County,2 to 4 units,0
3_towns,2017,Wallingford,New Haven County,5+ units,0
3_towns,2017,Warren,Litchfield County,1 unit,0
3_towns,2017,Warren,Litchfield County,2 to 4 units,0
3_towns,2017,Warren,Litchfield County,5+ units,0
3_towns,2017,Washington,Litchfield County,1 unit,4
3_towns,2017,Washington,Litchfield County,2 to 4 units,0
3_towns,2017,Washington,Litchfield County,5+ units,0
3_towns,2017,Waterbury,New Haven County,1 unit,29
3_towns,2017,Waterbury,New Haven County,2 to 4 units,0
3_towns,2017,Waterbury,New Haven County,5+ units,0
